date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-23,-5.376480449166149,-9.440794351857937,-1.1242377591358175,46303877432
2025-03-24,-5.945484405032193,-9.888387266657208,-1.7968460780980793,46303877432
2025-03-25,-6.514488360898238,-10.597279884606808,-2.5200982906871303,46303877432
2025-03-26,-7.083492316764289,-11.194897403457524,-3.0530684721593615,46303877432
2025-03-27,-7.6524962726303265,-11.878590620263202,-3.7473970676894286,46303877432
2025-03-28,-8.221500228496378,-12.73019235307477,-4.21258198741665,46303877432
2025-03-29,-8.79050418436243,-12.865884635647962,-4.800034109137962,46303877432
2025-03-30,-9.359508140228467,-13.47713594618408,-4.945515950424983,46303877432
2025-03-31,-9.928512096094519,-13.749713083537445,-5.611694637164971,46303877432
2024-12-31,3.9986594018922714,1.1888067564105977,6.960186753555518,46303948414
2025-01-01,4.018659914392803,1.0439693451570184,7.045041434596366,46303948414
2025-01-02,4.038660426893334,1.2502766152745484,6.936274506271113,46303948414
2025-01-03,4.0586609393938655,1.2307820797042308,7.035150915670482,46303948414
2025-01-04,4.078661451894398,1.148688274931045,6.998987143025903,46303948414
2025-01-05,4.098661964394928,1.1931260386647458,7.063341053705384,46303948414
2025-01-06,4.1186624768954605,1.281321110926362,7.121346174498417,46303948414
2025-01-07,4.138662989395992,0.9933227611019076,7.135697932066004,46303948414
2025-01-08,4.158663501896523,1.3015750986457484,7.228263999035051,46303948414
2025-01-09,4.178664014397055,1.1965900364508697,7.201374019069769,46303948414
2025-01-10,4.198664526897586,1.2091936264804601,7.185638642241018,46303948414
2025-01-11,4.218665039398117,1.4363407177928957,7.180865476052208,46303948414
2025-01-12,4.238665551898649,1.1986184053403364,7.20303659393808,46303948414
2025-01-13,4.25866606439918,1.0844246170205316,7.194278068476108,46303948414
2025-01-14,4.278666576899711,1.2729237164968252,7.336305258236179,46303948414
2025-01-15,4.298667089400243,1.400835852507048,7.303269469123423,46303948414
2025-01-16,4.318667601900774,1.1531472424286437,7.099191299427914,46303948414
2025-01-17,4.3386681144013055,1.1775084770063564,7.217700583997583,46303948414
2025-01-18,4.358668626901837,1.3901574101399454,7.262184288748084,46303948414
2025-01-19,4.378669139402369,1.4327587120575083,7.42172215683288,46303948414
2025-01-20,4.3986696519029,1.2950619533776648,7.438237245282264,46303948414
2025-01-21,4.418670164403432,1.602362635721243,7.48529817272177,46303948414
2025-01-22,4.438670676903962,1.4881615124369578,7.384658029735531,46303948414
2025-01-23,4.458671189404495,1.3586140964432503,7.480888553951091,46303948414
2025-01-24,4.478671701905026,1.5507862010123346,7.310147596568539,46303948414
2025-01-25,4.498672214405557,1.4715401245751114,7.670194936403339,46303948414
2025-01-26,4.518672726906089,1.4075962669285347,7.384058663592838,46303948414
2025-01-27,4.53867323940662,1.6593525100368751,7.576203973439767,46303948414
2024-12-17,7.714272166685397,7.71427216594739,7.714272167378001,46308044959
2024-12-18,8.428557166762566,8.428557166001667,8.428557167594194,46308044959
2024-12-19,9.142842166839738,9.142842165806623,9.142842167804115,46308044959
2024-12-20,9.85712716691691,9.857127165858081,9.857127168614094,46308044959
2024-12-21,10.57141216699408,10.571412163406025,10.571412171997089,46308044959
2024-12-22,11.285697167071252,11.285697161435127,11.285697174496992,46308044959
2024-12-23,11.99998216714842,11.999982158218202,11.999982178646645,46308044959
2024-12-24,12.714267167225593,12.714267154087377,12.714267184078622,46308044959
2024-12-25,13.428552167302762,13.42855215044452,13.428552189335928,46308044959
2024-12-26,14.14283716737993,14.142837146234006,14.142837195539801,46308044959
2024-12-27,14.857122167457103,14.857122140480199,14.85712220135319,46308044959
2024-12-28,15.571407167534275,15.571407133863058,15.571407206890404,46308044959
2024-12-29,16.285692167611444,16.285692128081013,16.285692213479656,46308044959
2024-12-30,16.999977167688613,16.999977122248616,16.99997721944308,46308044959
2024-12-31,17.714262167765785,17.714262117536165,17.71426222640092,46308044959
2025-01-01,18.428547167842954,18.428547112794508,18.42854723272459,46308044959
2025-01-02,19.142832167920126,19.14283210506846,19.14283223810439,46308044959
2025-01-03,19.857117167997295,19.857117095485343,19.857117246474814,46308044959
2025-01-04,20.571402168074467,20.571402087224055,20.571402254843267,46308044959
2025-01-05,21.285687168151632,21.285687077446994,21.2856872637453,46308044959
2025-01-06,21.999972168228805,21.999972070780206,21.99997227000398,46308044959
2025-01-07,22.714257168305984,22.714257058980166,22.714257277931733,46308044959
2025-01-08,23.428542168383146,23.42854204784603,23.428542285770938,46308044959
2025-01-09,24.14282716846032,24.14282703874914,24.142827299677073,46308044959
2025-01-10,24.85711216853749,24.857112025446774,24.857112308485227,46308044959
2025-01-11,25.57139716861466,25.571397015299034,25.571397319404998,46308044959
2025-01-12,26.285682168691828,26.285682003121146,26.285682328033424,46308044959
2025-01-13,26.999967168768997,26.999966995527302,26.999967337879248,46308044959
2024-12-24,2.2106782424648124,1.5909373835657117,2.7890560810860383,46310250952
2024-12-25,2.4867677651325204,1.9172119382614041,3.063052655563979,46310250952
2024-12-26,2.7628572878002275,2.1910028089841407,3.3632113773575627,46310250952
2024-12-27,3.0389468104679356,2.4559703200028036,3.6101548532571357,46310250952
2024-12-28,3.3150363331356436,2.735933270959161,3.9253266582543844,46310250952
2024-12-29,3.5911258558033516,2.9437179842197634,4.158959866884657,46310250952
2024-12-30,3.867215378471059,3.2567387870635875,4.438957294453277,46310250952
2024-12-31,4.143304901138767,3.5968580075050918,4.727233803488026,46310250952
2025-01-01,4.419394423806477,3.8786415578562936,4.964583229381552,46310250952
2025-01-02,4.695483946474184,4.099640729581217,5.267361849100325,46310250952
2025-01-03,4.971573469141891,4.364410665351533,5.566208415672877,46310250952
2025-01-04,5.247662991809598,4.6558539671187695,5.862653635651092,46310250952
2025-01-05,5.523752514477307,4.939722331059611,6.123618558595324,46310250952
2025-01-06,5.799842037145016,5.205724124922609,6.388515927647492,46310250952
2025-01-07,6.075931559812721,5.4907604084349115,6.689197263975373,46310250952
2025-01-08,6.35202108248043,5.729807612348261,6.932149934390534,46310250952
2025-01-09,6.628110605148139,6.028441486328686,7.235118870153213,46310250952
2025-01-10,6.904200127815846,6.310929379748367,7.540742931561138,46310250952
2025-01-11,7.180289650483553,6.6175126219198095,7.759866609346175,46310250952
2025-01-12,7.4563791731512605,6.9140155205078475,8.05594143401115,46310250952
2025-01-13,7.7324686958189695,7.1031197144309495,8.357478164588905,46310250952
2025-01-14,8.008558218486677,7.390857299856126,8.588345206109288,46310250952
2025-01-15,8.284647741154386,7.7083959805709465,8.894933701731645,46310250952
2025-01-16,8.560737263822093,7.963029965524826,9.183753259517964,46310250952
2025-01-17,8.836826786489802,8.217965455791694,9.422936837035,46310250952
2025-01-18,9.112916309157509,8.525610750681064,9.737134343659594,46310250952
2025-01-19,9.389005831825216,8.773612496048774,10.007025639818,46310250952
2025-01-20,9.665095354492925,9.064702077040756,10.261867109313714,46310250952
2024-12-31,3.4704235670414283,2.6112527480161116,4.311870078515922,46310280482
2025-01-01,3.439880888497841,2.666983236676539,4.325706438534613,46310280482
2025-01-02,3.4093382099542535,2.557074893587091,4.225768989705071,46310280482
2025-01-03,3.378795531410666,2.4854311114630994,4.238793919883812,46310280482
2025-01-04,3.3482528528670787,2.608044812231552,4.265598429468739,46310280482
2025-01-05,3.317710174323491,2.4373216219339224,4.1668881827119915,46310280482
2025-01-06,3.2871674957799035,2.4930201244097474,4.120635256546347,46310280482
2025-01-07,3.256624817236316,2.4383001026146016,4.077814230981886,46310280482
2025-01-08,3.2260821386927288,2.3912707843850742,4.039988517345237,46310280482
2025-01-09,3.195539460149141,2.3199304859967467,4.0551116462654955,46310280482
2025-01-10,3.1649967816055535,2.298175287524005,3.913292544041599,46310280482
2025-01-11,3.134454103061966,2.247662137088842,3.959799435909229,46310280482
2025-01-12,3.1039114245183788,2.248267227953496,3.8867807534830967,46310280482
2025-01-13,3.073368745974791,2.240108678784266,3.9464158103846456,46310280482
2025-01-14,3.0428260674312035,2.2848576835880414,3.9672321887681106,46310280482
2025-01-15,3.012283388887616,2.158458557144594,3.788403840248236,46310280482
2025-01-16,2.9817407103440283,2.102138616108202,3.7963127105104464,46310280482
2025-01-17,2.951198031800441,2.113096071775852,3.8543279944152373,46310280482
2025-01-18,2.9206553532568535,2.08067534652598,3.716494065258168,46310280482
2025-01-19,2.890112674713266,2.0405604585170405,3.6571343605405393,46310280482
2025-01-20,2.8595699961696788,2.0659031620301223,3.7244950341331085,46310280482
2025-01-21,2.829027317626091,2.0197957199531174,3.675367327085825,46310280482
2025-01-22,2.7984846390825036,1.8802663115812688,3.725646334607822,46310280482
2025-01-23,2.7679419605389164,1.8837586480983495,3.6179944955643806,46310280482
2025-01-24,2.7373992819953283,1.9122937450524393,3.632857117975313,46310280482
2025-01-25,2.706856603451741,1.8332234213822676,3.4986469088696768,46310280482
2025-01-26,2.6763139249081536,1.7559767562182795,3.5200306410335895,46310280482
2025-01-27,2.645771246364566,1.7758546251274907,3.452994200013076,46310280482
2024-12-24,7.141182638575681,5.568485884566674,8.62993779091516,46310291987
2024-12-25,7.282493971835659,5.705724362075624,8.725904376346342,46310291987
2024-12-26,7.423805305095636,5.828799755946867,8.864315228533021,46310291987
2024-12-27,7.565116638355613,6.035556093589441,9.075880409227914,46310291987
2024-12-28,7.706427971615591,6.181974190655706,9.295183850186186,46310291987
2024-12-29,7.847739304875568,6.324932919575697,9.34770998077637,46310291987
2024-12-30,7.989050638135545,6.487594718355435,9.536559612726144,46310291987
2024-12-31,8.130361971395523,6.4651805740482935,9.622141529042889,46310291987
2025-01-01,8.2716733046555,6.686238512312103,9.88362431091643,46310291987
2025-01-02,8.412984637915478,6.9915799060080985,9.899331657477374,46310291987
2025-01-03,8.554295971175456,7.086589852177745,10.108966049663426,46310291987
2025-01-04,8.695607304435434,7.094280490913964,10.234471786822803,46310291987
2025-01-05,8.836918637695412,7.406407188750151,10.398352115719232,46310291987
2025-01-06,8.97822997095539,7.369815037809927,10.615521606192054,46310291987
2025-01-07,9.119541304215364,7.554743156088601,10.656047897010865,46310291987
2025-01-08,9.260852637475342,7.767582279488026,10.710520722588202,46310291987
2025-01-09,9.402163970735321,7.880556247979797,10.988701099860211,46310291987
2025-01-10,9.543475303995299,7.958446243161166,11.088490261981324,46310291987
2025-01-11,9.684786637255275,8.14880379077871,11.201304065817888,46310291987
2025-01-12,9.826097970515253,8.272258304321229,11.326995641290996,46310291987
2025-01-13,9.96740930377523,8.576103589064417,11.515729903415982,46310291987
2025-01-14,10.108720637035209,8.645826047002721,11.641925693395374,46310291987
2025-01-15,10.250031970295186,8.5832385663844,11.706385902156185,46310291987
2025-01-16,10.39134330355516,8.90879658285921,11.947877888056112,46310291987
2025-01-17,10.532654636815142,9.083675532232494,12.070299414752503,46310291987
2025-01-18,10.67396597007512,9.15989269025997,12.260117093956223,46310291987
2025-01-19,10.815277303335094,9.294731922833666,12.390176973056287,46310291987
2025-01-20,10.956588636595074,9.444307860404576,12.506082891409873,46310291987
2025-02-11,4.472157862741054,3.199867699095403,5.773042187650092,46310334441
2025-02-12,4.5806841485110645,3.3289888487672634,5.857916715187982,46310334441
2025-02-13,4.689210434281078,3.363105128011595,5.850934056942316,46310334441
2025-02-14,4.797736720051089,3.5262460651521486,6.151830930544491,46310334441
2025-02-15,4.906263005821102,3.6385633696378292,6.194666379528767,46310334441
2025-02-16,5.0147892915911125,3.6870060718478777,6.302463198009263,46310334441
2025-02-17,5.123315577361126,3.998769656627524,6.45676699464508,46310334441
2025-02-18,5.231841863131137,3.9682937146775226,6.514556050010061,46310334441
2025-02-19,5.34036814890115,4.083997509784275,6.629862477625181,46310334441
2025-02-20,5.4488944346711605,4.054812567924131,6.68510920379633,46310334441
2025-02-21,5.557420720441174,4.398459902962131,6.819060026906576,46310334441
